Price (€),Not Full Market Price,Is_Second_Hand,county_clean,area_code_clean,is_apartment_text,has_estate_term,has_rural_term,has_house_number,address_token_count,county_trailing_6m_median_log_price,county_trailing_12m_median_log_price,area_trailing_6m_median_log_price,area_trailing_12m_median_log_price,County_New_Dwellings,Area_New_Dwellings,Mortgage Interest Rate,Population,log_price,sale_year,sale_month
395000.0,No,1,Dublin,D12,0,0,1,1,6,12.96727240563962,12.93817425682647,12.863248400146738,12.809514626462875,3569.0,205.0,180.3,1468.4,12.886643575525625,2023,11
900000.0,No,1,Dublin,D09,0,0,1,1,6,12.901278560358682,12.901278560358682,13.013445170871108,12.973394000790503,2359.0,4.0,174.0,1468.4,13.710151153416941,2023,9
273127.75,No,0,Offaly,UNKNOWN,0,1,1,1,8,12.251454610257966,12.346088483507566,,,104.0,,182.2,86.0,12.517698574714853,2023,12
568281.93,No,0,Dublin,UNKNOWN,0,1,0,1,6,12.96727240563962,12.903472116116252,,,3569.0,,182.2,1468.4,13.250374689881781,2023,12
426000.0,No,1,Dublin,D06,0,0,1,1,7,12.887653637932843,12.909145060737677,13.524862077323615,13.430322305590385,2513.0,4.0,156.7,1468.4,12.962196972666593,2023,4
510000.0,No,1,Dublin,K78,0,1,0,1,7,12.87994539074915,12.893852699672188,13.00516226086421,12.866256720184207,2359.0,210.0,167.4,1468.4,13.1421679654829,2023,7
385000.0,No,1,Kildare,W91,0,1,0,1,6,12.748317331625067,12.74492012154255,12.753841008871035,12.731154666164148,729.0,254.0,167.4,249.8,12.861001210669146,2023,7
369555.0,No,0,Kildare,UNKNOWN,0,1,0,1,7,12.748317331625067,12.74492012154255,,,729.0,,167.4,249.8,12.820057564043887,2023,7
331360.0,No,1,Cork,UNKNOWN,0,0,0,0,4,12.595255378974471,12.562561151944315,,,744.0,,156.7,584.2,12.710963694490623,2023,4
330000.0,No,1,Westmeath,N91,0,1,0,1,6,12.344347782709658,12.344347782709658,12.322199273119097,12.309026232588502,78.0,28.0,174.0,96.8,12.706850963741102,2023,9
215000.0,No,1,Dublin,K67,0,1,1,1,6,12.96727240563962,12.903472116116252,12.869327991287037,12.85755803501073,3569.0,49.0,182.2,1468.4,12.278397958261774,2023,12
475000.0,No,1,Dublin,D09,0,0,1,1,7,12.887653637932843,12.909145060737677,12.852810597354797,12.810706053037965,2513.0,31.0,160.4,1468.4,13.07107218827772,2023,5
425000.0,No,1,Dublin,A98,0,0,0,1,6,12.887653637932843,12.909145060737677,12.979646731313055,12.940045020605254,2513.0,12.0,156.7,1468.4,12.959846800844963,2023,4
226500.0,No,1,Louth,A91,0,1,1,1,6,12.460346572167083,12.500524950144055,12.343197295097674,12.375817414104638,87.0,87.0,176.9,142.4,12.330504638906516,2023,10
355000.0,No,1,Dublin,D04,0,0,0,1,6,12.922916500069078,12.901278560358682,13.295691878229729,13.281000669950227,3569.0,103.0,176.9,1468.4,12.779875885354993,2023,10
221000.0,No,1,Meath,C15,0,0,0,1,4,12.66322891367664,12.626370733150498,12.488661602532014,12.5405528669002,480.0,306.0,149.5,220.9,12.30592250537653,2023,3
191000.0,No,1,Mayo,F12,0,0,0,1,4,12.0949065373566,12.071922287867599,11.996880934658837,12.043126933612257,143.0,31.0,174.0,141.7,12.160033942617156,2023,9
45000.0,Yes,1,Limerick,V94,0,0,0,1,4,12.392738380992856,12.387277008531889,12.320249902249635,12.392203166041043,220.0,193.0,163.7,207.9,10.714439990727769,2023,6
142000.0,No,1,Roscommon,F45,0,0,0,0,3,12.028633205919228,12.016727952443667,11.632385914591932,11.684615976811862,20.0,12.0,160.4,70.3,11.863589378812122,2023,5
67000.0,No,1,Roscommon,F42,0,0,0,0,5,12.028633205919228,12.016727952443667,12.117246896289503,12.065476854879957,20.0,9.0,156.7,70.3,11.112462823634855,2023,4
260000.0,No,1,Meath,A82,0,0,0,1,5,12.69206482022781,12.69206482022781,12.13614956829359,12.312779197720548,319.0,58.0,180.3,220.9,12.468440756144114,2023,11
250000.0,Yes,1,Wicklow,A67,0,1,0,1,5,12.882699749608236,12.875184989357049,12.801291966584373,12.797282555548172,361.0,167.0,182.2,160.9,12.429220196836383,2023,12
367000.0,No,1,Meath,C15,0,1,1,1,7,12.671654595396415,12.69206482022781,12.64137187797107,12.687722527109283,319.0,209.0,182.2,220.9,12.813119851828635,2023,12
338000.0,No,1,Dublin,D18,0,1,0,1,5,12.880227777246349,12.87511855472929,13.026798779974953,13.054121831557774,2937.0,803.0,145.3,1468.4,12.73080413304066,2023,2
165000.0,No,1,Donegal,F92,0,1,0,1,5,12.096222262667068,11.934792043608157,12.126009001945402,12.070396493986088,132.0,72.0,139.3,171.0,12.013706813470414,2023,1
339207.05,No,0,Kilkenny,UNKNOWN,0,1,0,1,6,12.297117314321866,12.327092032834752,,,,,180.3,107.9,12.734368914929599,2023,11
150000.0,No,1,Tipperary,UNKNOWN,0,0,0,0,4,12.322015335652154,12.25486757159303,,,109.0,,156.7,172.5,11.918397239722838,2023,4
233000.0,No,1,Meath,A92,0,0,0,1,4,12.66322891367664,12.626370733150498,12.584830344792179,12.482672554055014,480.0,218.0,149.5,220.9,12.358798024384122,2023,3
455000.0,No,1,Limerick,V94,0,0,0,0,2,12.446297462803608,12.405142287363933,12.408131035876817,12.392203166041043,161.0,117.0,171.7,207.9,13.02805489573287,2023,8
304845.0,No,0,Louth,A92,0,1,1,1,6,12.363488219098219,12.351400213680623,12.482672554055014,12.385787145188964,59.0,218.0,139.3,142.4,12.627562010042727,2023,1
840000.0,No,1,Roscommon,N37,0,0,0,1,5,11.998983519908478,12.016727952443667,12.153397804352476,12.230770136157428,20.0,40.0,163.7,70.3,13.641158361294979,2023,6
255000.0,No,1,Cork,T45,0,1,0,1,6,12.595255378974471,12.562561151944315,12.794598142215918,12.721888795877375,744.0,73.0,160.4,584.2,12.449022745701502,2023,5
273000.0,No,1,Dublin,K67,0,1,1,1,6,12.901278560358682,12.901278560358682,12.828031935231188,12.834683971615659,2359.0,106.0,174.0,1468.4,12.51723073716405,2023,9
360000.0,No,1,Cavan,H12,0,0,0,0,3,11.994154368100006,12.028403534825138,12.345838935721968,12.128116509451258,10.0,9.0,174.0,81.1,12.793862088206213,2023,9
375770.91,No,0,Limerick,UNKNOWN,0,0,1,1,5,12.446297462803608,12.405142287363933,,,161.0,,171.7,207.9,12.83673761596183,2023,8
296000.0,No,1,Meath,A92,0,1,1,1,8,12.66322891367664,12.618106109497209,12.552062840995646,12.431719458987398,480.0,218.0,145.3,220.9,12.598118111678868,2023,2
330000.0,No,1,Cork,T12,0,0,1,1,6,12.604984946902587,12.595255378974471,12.729079961525056,12.730390839221045,707.0,90.0,182.2,584.2,12.706850963741102,2023,12
360000.0,No,1,Westmeath,N91,0,0,0,0,3,12.336442016855324,12.336442016855324,12.322199273119097,12.309026232588502,78.0,28.0,171.7,96.8,12.793862088206213,2023,8
250000.0,No,1,Clare,H91,0,0,0,1,5,12.347826961847717,12.278127471185872,12.599075485403729,12.56318232534153,111.0,223.0,149.5,128.4,12.429220196836383,2023,3
295154.0,No,0,Cork,UNKNOWN,0,0,0,1,4,12.563744473536403,12.5529079234468,,,928.0,,145.3,584.2,12.595255921064055,2023,2
135000.0,No,1,Clare,V94,0,0,1,0,4,12.142429724996472,12.278127471185872,12.34534699865917,12.392203166041043,75.0,117.0,174.0,128.4,11.813037464800539,2023,9
330396.0,No,0,Meath,UNKNOWN,0,0,0,1,5,12.660205101016803,12.66322891367664,,,282.0,,174.0,220.9,12.70805024068459,2023,9
80000.0,No,1,Kilkenny,X91,0,0,1,0,5,12.366909853902278,12.366909853902278,12.291724346791245,12.242818853875228,,105.0,182.2,107.9,11.289794413577894,2023,12
243000.0,No,1,Carlow,R21,0,1,0,1,6,12.334849530671548,12.334849530671548,12.367345048436391,12.367345048436391,8.0,8.0,174.0,62.1,12.400820837540556,2023,9
140000.0,No,1,Cork,T12,0,0,1,1,6,12.596504714521938,12.595255378974471,12.758073506263866,12.758073506263866,707.0,90.0,180.3,584.2,11.849404844423074,2023,11
535000.0,No,1,Kildare,R56,0,0,0,0,3,12.774723384549953,12.75124988275136,12.295892374252944,12.206077645517674,602.0,21.0,180.3,249.8,13.190023895035274,2023,11
245000.0,No,1,Dublin,D08,0,0,0,1,7,12.87994539074915,12.893852699672188,12.807584973779115,12.836485985850175,2359.0,60.0,167.4,1468.4,12.409017571151187,2023,7
177000.0,No,1,Wexford,UNKNOWN,0,0,0,1,5,12.365496089504646,12.314650907642722,,,170.0,,145.3,164.1,12.083910661257521,2023,2
285000.0,No,1,Meath,C15,0,0,1,1,6,12.660205101016803,12.66322891367664,12.645232889092004,12.554069623485002,282.0,211.0,171.7,220.9,12.560247968016562,2023,8
380000.0,No,1,Dublin,D13,0,0,1,1,7,12.903374362825307,12.894798726479586,13.08138068106567,12.972353409490124,2937.0,56.0,149.5,1468.4,12.847929163278053,2023,3
380000.0,No,1,Dublin,K67,0,0,0,1,6,12.96727240563962,12.93817425682647,12.869327991287037,12.850935439179533,3569.0,49.0,180.3,1468.4,12.847929163278053,2023,11
465000.0,No,1,Dublin,D08,0,0,0,1,7,12.887653637932843,12.909145060737677,12.822366799188018,12.814882280417308,2513.0,3.0,156.7,1468.4,13.049794835104816,2023,4
90000.0,No,1,Cork,UNKNOWN,0,0,1,0,6,12.590574377263675,12.571225735257453,,,845.0,,167.4,584.2,11.407576060361786,2023,7
225000.0,No,1,Laois,R32,0,1,0,1,7,12.402664486989352,12.402664486989352,12.389257387308799,12.360748178041563,220.0,220.0,174.0,93.0,12.323860125621126,2023,9
517500.0,No,1,Dublin,D16,0,1,0,1,8,12.87994539074915,12.893852699672188,13.094765773697402,13.161789105260796,2359.0,21.0,167.4,1468.4,13.156766736486944,2023,7
396000.0,No,1,Dublin,D15,0,0,0,1,6,12.901278560358682,12.901278560358682,12.785175988467955,12.785201303846282,2359.0,151.0,174.0,1468.4,12.889172015485954,2023,9
530000.0,No,1,Dublin,D07,0,0,1,1,6,12.901278560358682,12.901278560358682,12.656670923850477,12.696903397578865,2359.0,9.0,174.0,1468.4,13.180634172318978,2023,9
484582.0,No,0,Wicklow,A98,0,0,1,1,5,12.89405510586521,12.89405510586521,12.979646731313055,12.940045020605254,263.0,12.0,156.7,160.9,13.091044006270483,2023,4
207000.0,No,1,Louth,A92,0,0,1,1,6,12.421110918469603,12.421110918469603,12.565220069613716,12.565220069613716,42.0,241.0,171.7,142.4,12.240478903153711,2023,8
233682.68,Yes,0,Cork,UNKNOWN,0,0,0,1,3,12.604984946902587,12.595255378974471,,,707.0,,182.2,584.2,12.36172368496912,2023,12
246000.0,No,1,Dublin,K67,0,0,0,1,5,12.87994539074915,12.893852699672188,12.834683971615659,12.834683971615659,2359.0,106.0,167.4,1468.4,12.413090879946887,2023,7
348017.0,No,0,Wicklow,UNKNOWN,0,0,0,1,6,12.89129101915768,12.873701309801461,,,284.0,,174.0,160.9,12.760009481556896,2023,9
375000.0,No,1,Dublin,D20,0,1,1,1,7,12.887653637932843,12.909145060737677,12.85990372334162,12.73670383776449,2513.0,166.0,160.4,1468.4,12.834683971615659,2023,5
285000.0,No,1,Kildare,R51,0,0,0,1,5,12.75997015352127,12.74492012154255,12.264413248863026,12.272350453856934,602.0,33.0,176.9,249.8,12.560247968016562,2023,10
210000.0,No,1,Tipperary,E41,0,0,0,1,6,12.206982260323379,12.25086750737766,12.23515627894341,12.270152295856576,105.0,28.0,174.0,172.5,12.25486757159303,2023,9
295154.18,No,0,Louth,A92,0,1,1,1,6,12.363488219098219,12.351400213680623,12.482672554055014,12.385787145188964,59.0,218.0,139.3,142.4,12.595256530912932,2023,1
825000.0,No,1,Dublin,D15,0,0,0,1,6,12.901278560358682,12.893852699672188,12.791431234552672,12.791456549930999,2359.0,151.0,171.7,1468.4,13.623139877437296,2023,8
265000.0,No,1,Dublin,K36,0,0,0,1,6,12.96727240563962,12.93817425682647,13.186036383907673,13.145656460158971,3569.0,116.0,180.3,1468.4,12.487488878546145,2023,11
299000.0,No,1,Galway,H91,0,0,0,0,3,12.540206678414279,12.553894165420852,12.678371051070712,12.638034937613902,333.0,182.0,174.0,274.7,12.608202196848836,2023,9
485000.0,No,1,Dublin,D12,0,0,1,1,5,12.922916500069078,12.901278560358682,12.811823353248114,12.771385260109703,3569.0,205.0,176.9,1468.4,13.091906231773164,2023,10
250000.0,No,1,Louth,A92,0,0,0,1,4,12.421110918469603,12.473382643764992,12.604606083374206,12.594210847695479,42.0,241.0,174.0,142.4,12.429220196836383,2023,9
351000.0,No,1,Cork,T12,0,1,1,1,6,12.590574377263675,12.580552509475,12.778286383746517,12.72617586397925,845.0,148.0,171.7,584.2,12.768544351446794,2023,8
187500.0,No,1,Galway,H91,1,0,0,1,5,12.537558833580027,12.51090991819045,12.599075485403729,12.553894165420852,362.0,223.0,145.3,274.7,12.141539457711714,2023,2
215000.0,No,1,Waterford,X91,0,1,1,1,6,12.30112904194145,12.282554652619403,12.181251340628975,12.131579145636616,165.0,157.0,167.4,126.7,12.278397958261774,2023,7
50000.0,No,1,Mayo,UNKNOWN,0,0,0,0,3,12.217813768665447,12.15799728302796,,,121.0,,182.2,141.7,10.819798284210286,2023,12
120000.0,No,1,Waterford,X91,1,1,0,1,6,12.30112904194145,12.30112904194145,12.18834076557058,12.185687950280442,165.0,157.0,174.0,126.7,11.695255355062795,2023,9
1075000.0,No,1,Dublin,A96,0,0,0,1,6,12.901278560358682,12.901278560358682,13.554459763148543,13.367735458963796,2359.0,30.0,174.0,1468.4,13.887832149776026,2023,9
840000.0,Yes,0,Leitrim,N41,0,0,0,1,7,12.091219598334542,12.034009821022574,12.202316849725108,11.982935344196433,10.0,10.0,182.2,34.6,13.641158361294979,2023,12
185000.0,No,1,Cavan,H12,0,0,0,1,6,12.091214420892024,12.07490871673131,11.993847791458428,12.07254696717504,13.0,38.0,149.5,81.1,12.128116509451258,2023,3
226000.0,No,1,Kildare,W34,0,0,0,1,6,12.739636388890784,12.74492012154255,12.57499999991855,12.57499999991855,540.0,15.0,163.7,249.8,12.328294703023394,2023,6
280000.0,No,1,Dublin,D08,0,0,1,1,7,12.96727240563962,12.903472116116252,12.652074867021863,12.75017039744897,3569.0,213.0,182.2,1468.4,12.54254845357358,2023,12
490000.0,No,1,Dublin,K34,0,1,1,1,7,12.887653637932843,12.909145060737677,,,2513.0,10.0,160.4,1468.4,13.102162710901053,2023,5
280000.0,No,1,Cork,T12,0,0,1,1,7,12.604984946902587,12.595255378974471,12.729079961525056,12.730390839221045,707.0,90.0,182.2,584.2,12.54254845357358,2023,12
280000.0,No,0,Sligo,UNKNOWN,0,1,0,1,4,11.883409651038466,12.01781474612177,,,5.0,,160.4,69.5,12.54254845357358,2023,5
303965.0,No,0,Kildare,R14,0,0,1,1,6,12.739636388890784,12.74492012154255,12.301387370778713,12.128116509451258,540.0,42.0,163.7,249.8,12.6246711320283,2023,6
165000.0,Yes,1,Kildare,W12,0,0,0,1,5,12.774723384549953,12.75124988275136,12.824856881289627,12.785012486879808,602.0,59.0,182.2,249.8,12.013706813470414,2023,12
225000.0,No,1,Cork,P61,0,0,1,1,7,12.596504714521938,12.590574377263675,12.323860125621126,12.278127471185872,845.0,29.0,174.0,584.2,12.323860125621126,2023,9
65000.0,No,1,Cork,T23,0,0,1,1,5,12.604984946902587,12.595255378974471,12.255331639670619,12.255331639670619,707.0,52.0,182.2,584.2,11.082157933374816,2023,12
210000.0,Yes,1,Monaghan,A81,0,0,0,1,5,12.180431129902171,12.180431129902171,12.08954444723597,12.095131066324221,17.0,7.0,163.7,66.0,12.25486757159303,2023,6
375000.0,No,1,Dublin,K78,0,0,0,1,5,12.96727240563962,12.93817425682647,13.048216889847804,12.91773768891425,3569.0,341.0,180.3,1468.4,12.834683971615659,2023,11
585000.0,No,1,Dublin,K36,0,1,0,1,6,12.887653637932843,12.909145060737677,13.257496427851368,13.211856536270547,2513.0,26.0,156.7,1468.4,13.279368835614243,2023,4
420000.0,No,1,Kilkenny,R95,0,0,0,0,3,12.354241377638203,12.394009110610252,12.228095293382262,12.323860125621126,,64.0,163.7,107.9,12.948012371209098,2023,6
375000.0,No,1,Meath,A82,0,0,0,0,5,12.69775413777171,12.674647334378669,12.358891797668146,12.335510281400225,319.0,58.0,176.9,220.9,12.834683971615659,2023,10
92000.0,No,1,Roscommon,F52,0,0,0,1,7,11.912779073107924,11.936402340585875,11.937473129834224,12.307486421472927,27.0,6.0,182.2,70.3,11.429554725537322,2023,12
300000.0,Yes,1,Dublin,D11,0,0,1,1,7,12.922916500069078,12.901278560358682,12.53131493313889,12.588053598766919,3569.0,218.0,176.9,1468.4,12.611541086966115,2023,10
440484.58,No,0,Meath,A84,0,1,0,1,7,12.671654595396415,12.69206482022781,12.530629845274836,12.560247968016562,319.0,12.0,182.2,220.9,12.995632988294743,2023,12
337521.8,No,0,Dublin,UNKNOWN,0,1,0,1,4,12.903374362825307,12.894798726479586,,,2937.0,,149.5,1468.4,12.729388342568503,2023,3
500000.0,No,1,Kildare,W12,0,0,0,0,5,12.747149855467406,12.74492012154255,12.721888795877375,12.753154766271402,729.0,77.0,174.0,249.8,13.122365377402328,2023,9
245000.0,No,1,Dublin,D09,0,1,0,1,7,12.86632046832331,12.909145060737677,12.852810597354797,12.852810597354797,2513.0,31.0,163.7,1468.4,12.409017571151187,2023,6
60000.0,No,1,Mayo,F35,0,0,0,0,4,11.982446830481944,11.982446830481944,12.100717685412471,11.630942601938653,108.0,3.0,160.4,141.7,11.002116507732017,2023,5
650000.0,No,1,Cork,P85,0,0,0,0,4,12.580552509475,12.590574377263675,12.596427499917318,12.595256530912932,707.0,10.0,176.9,584.2,13.384729180332174,2023,10
290704.85,No,0,Kildare,W34,0,1,0,1,6,12.740305905030155,12.74492012154255,12.457390896025997,12.610070010363303,892.0,29.0,145.3,249.8,12.580067210183495,2023,2
197500.0,No,1,Westmeath,N91,0,1,0,1,5,12.4328899524395,12.344347782709658,12.42337645333669,12.33171982934982,117.0,51.0,180.3,96.8,12.193498926601634,2023,11
36367.81,Yes,1,Tipperary,E32,0,1,0,1,7,12.139062176794262,12.25086750737766,12.524530013005734,12.428018804247174,129.0,4.0,176.9,172.5,10.50146681817162,2023,10
425000.0,No,1,Laois,R93,0,0,0,0,2,12.402664486989352,12.402664486989352,12.236308292132012,12.18826414736921,174.0,50.0,180.3,93.0,12.959846800844963,2023,11
180000.0,No,1,Kildare,R51,0,1,0,1,8,12.748317331625067,12.74492012154255,12.255528897504135,12.35017731849889,729.0,99.0,167.4,249.8,12.100717685412471,2023,7
209000.0,No,1,Kilkenny,R95,0,0,0,1,4,12.354241377638203,12.394009110610252,12.228095293382262,12.323860125621126,,64.0,163.7,107.9,12.250094315624496,2023,6
600000.0,No,1,Dublin,K78,0,0,0,1,4,12.922916500069078,12.901278560358682,13.019907509651137,12.902061948767628,3569.0,341.0,176.9,1468.4,13.304686600863562,2023,10
142500.0,No,1,Clare,V15,0,0,1,1,7,12.142429724996472,12.278127471185872,11.661354090741,11.505886195425067,75.0,10.0,174.0,128.4,11.86710429621008,2023,9
320000.0,No,1,Clare,V15,0,0,0,0,3,12.142429724996472,12.237497939345197,11.353024453706613,11.505886195425067,75.0,10.0,171.7,128.4,12.676079399771027,2023,8
351982.0,No,0,Meath,UNKNOWN,0,0,0,1,5,12.66322891367664,12.626370733150498,,,480.0,,149.5,220.9,12.771338157959425,2023,3
270000.0,No,1,Wexford,Y25,0,0,0,1,5,12.427693679003568,12.381499662461955,12.5220697779386,12.500820256168089,176.0,97.0,167.4,164.1,12.506180941677357,2023,7
400000.0,No,1,Dublin,D09,0,0,1,1,7,12.901278560358682,12.893852699672188,12.979715408680327,12.907482760030213,2359.0,4.0,171.7,1468.4,12.899222326086994,2023,8
400000.0,No,1,Dublin,D18,0,0,0,1,7,12.96727240563962,12.93817425682647,12.995633425700563,13.039573986103644,3569.0,320.0,180.3,1468.4,12.899222326086994,2023,11
290000.0,No,1,Laois,R32,0,0,1,1,8,12.3558397953272,12.35982914485468,12.331187210441838,12.342470422735246,220.0,220.0,167.4,93.0,12.577639650232573,2023,7
100000.0,No,1,Galway,H91,0,0,1,0,5,12.537558833580027,12.51090991819045,12.599075485403729,12.553894165420852,362.0,223.0,145.3,274.7,11.51293546492023,2023,2
365500.0,No,1,Kerry,V93,0,0,0,1,5,12.408183897068946,12.334366209607552,12.331022335679148,12.431176365565058,134.0,43.0,176.9,158.8,12.80902429414634,2023,10
250000.0,No,1,Tipperary,E45,0,0,1,0,5,12.255249936957611,12.250082868978618,12.139169786715133,12.08959599430479,160.0,20.0,145.3,172.5,12.429220196836383,2023,2
360000.0,No,1,Kildare,W23,0,0,0,1,7,12.739636388890784,12.74492012154255,12.765738702948724,12.833464988736553,540.0,259.0,163.7,249.8,12.793862088206213,2023,6
280000.0,No,1,Cork,T12,0,0,1,1,5,12.590574377263675,12.571225735257453,12.779597261442508,12.781262574152404,845.0,148.0,167.4,584.2,12.54254845357358,2023,7
463000.0,No,1,Dublin,K67,0,0,1,1,6,12.922916500069078,12.901278560358682,12.844639660993739,12.834683971615659,3569.0,49.0,176.9,1468.4,13.045484492893253,2023,10
265238.77,Yes,0,Tipperary,UNKNOWN,0,0,0,1,6,12.206982260323379,12.266632764927401,,,129.0,,182.2,172.5,12.488389488343234,2023,12
172000.0,No,1,Monaghan,A81,0,0,0,1,5,12.180431129902171,12.180431129902171,12.08954444723597,12.095131066324221,17.0,7.0,163.7,66.0,12.055255569732177,2023,6
205000.0,No,1,Dublin,D22,0,0,1,1,8,12.86632046832331,12.909145060737677,12.672949516558306,12.660331092405906,2513.0,97.0,163.7,1468.4,12.230770136157428,2023,6
700000.0,No,1,Meath,A92,0,0,0,0,3,12.66322891367664,12.636200568267638,12.584830344792179,12.482672554055014,196.0,162.0,156.7,220.9,13.45883704259595,2023,4
307000.0,No,1,Kildare,W23,0,0,0,1,5,12.739636388890784,12.74492012154255,12.765738702948724,12.833464988736553,540.0,259.0,163.7,249.8,12.634606283893019,2023,6
495000.0,No,1,Dublin,D05,0,1,0,1,7,12.903374362825307,12.894798726479586,13.131088819267108,13.09640970568406,2937.0,2.0,149.5,1468.4,13.112315061750808,2023,3
140000.0,No,1,Mayo,F28,0,0,1,1,5,12.02841685189657,12.071922287867599,12.501855503224,12.487488878546145,143.0,31.0,171.7,141.7,11.849404844423074,2023,8
920000.0,No,1,Dublin,D15,0,0,0,1,6,12.903374362825307,12.894798726479586,12.829577729222942,12.774190054711678,2937.0,175.0,149.5,1468.4,13.732130035981154,2023,3
482000.0,No,1,Dublin,D07,0,0,0,1,6,12.96727240563962,12.93817425682647,12.863497391875535,12.734749866277753,3569.0,13.0,180.3,1468.4,13.085701467719382,2023,11
361233.0,No,0,Meath,UNKNOWN,0,0,0,1,4,12.723778828737396,12.65280275326022,,,196.0,,163.7,220.9,12.79728122677048,2023,6
315000.0,No,1,Cork,T12,0,0,1,1,6,12.595255378974471,12.562561151944315,12.79920756673723,12.75385853102207,744.0,133.0,160.4,584.2,12.660331092405906,2023,5
137500.0,No,1,Galway,F45,0,0,0,0,4,12.545608516356031,12.533456575599525,11.568746472957631,11.632385914591932,400.0,21.0,176.9,274.7,11.83138646878959,2023,10
430000.0,No,1,Dublin,K34,0,0,0,1,6,12.901278560358682,12.893852699672188,12.79728122677048,,2359.0,6.0,171.7,1468.4,12.971542813248437,2023,8
196000.0,No,1,Leitrim,UNKNOWN,0,0,0,0,3,11.85247472063337,11.768745880697175,,,31.0,,163.7,34.6,12.185875040240456,2023,6
351982.37,No,0,Meath,UNKNOWN,0,0,0,1,5,12.65280275326022,12.611207532325423,,,480.0,,139.3,220.9,12.771339209146005,2023,1
782500.0,No,1,Dublin,D16,0,1,0,1,6,12.901278560358682,12.901278560358682,13.127043416146307,13.192715005351513,2359.0,21.0,174.0,1468.4,13.5702504793509,2023,9
54366.0,No,1,Kilkenny,R95,0,0,0,0,3,12.27185102749766,12.327092032834752,12.277315130889278,12.323860125621126,,102.0,176.9,107.9,10.903512631130047,2023,10
479000.0,No,1,Dublin,D12,0,1,0,1,6,12.901278560358682,12.901278560358682,12.811823353248114,12.771385260109703,2359.0,2.0,174.0,1468.4,13.079457964073546,2023,9
410000.0,No,1,Dublin,D12,0,0,1,1,6,12.922916500069078,12.901278560358682,12.811823353248114,12.771385260109703,3569.0,205.0,176.9,1468.4,12.923914877701906,2023,10
307000.0,No,1,Laois,R32,0,0,1,1,6,12.402664486989352,12.402664486989352,12.389257387308799,12.360748178041563,220.0,220.0,174.0,93.0,12.634606283893019,2023,9
375000.0,No,1,Dublin,D15,0,0,0,1,6,12.903374362825307,12.894798726479586,12.829577729222942,12.774190054711678,2937.0,175.0,149.5,1468.4,12.834683971615659,2023,3
330400.0,No,0,Meath,C15,0,0,0,1,6,12.69775413777171,12.674647334378669,12.645232889092004,12.579565103985175,319.0,209.0,176.9,220.9,12.708062347258762,2023,10
345000.0,No,1,Offaly,R35,0,0,1,0,5,12.4311685685672,12.36188314236487,12.409745500659731,12.409745500659731,80.0,49.0,171.7,86.0,12.75130259456002,2023,8
1620000.0,No,1,Dublin,D04,0,0,1,1,7,12.92486578563014,12.87511855472929,13.287873765306747,13.287873765306747,2937.0,10.0,139.3,1468.4,14.297937324492327,2023,1
108500.0,No,1,Sligo,F56,0,1,0,1,5,11.946734420347774,11.908685608044257,11.750428948327283,11.878394694542623,9.0,9.0,180.3,69.5,11.59451466851004,2023,11
395000.0,No,1,Cork,T12,0,0,0,1,7,12.58124760304613,12.557332802057545,12.72617586397925,12.72617586397925,928.0,178.0,149.5,584.2,12.886643575525625,2023,3
675000.0,No,1,Cork,T12,0,1,1,0,5,12.590574377263675,12.571225735257453,12.779597261442508,12.781262574152404,845.0,148.0,167.4,584.2,13.42246945133505,2023,7
325000.0,No,1,Donegal,F92,0,0,1,0,5,12.02117000969482,12.058583358526764,12.23342539974164,12.122686623269951,124.0,65.0,176.9,171.0,12.691583538230217,2023,10
343612.34,No,0,Cork,P17,0,0,0,1,5,12.596504714521938,12.595255378974471,12.97056160553341,12.8700510227891,707.0,24.0,180.3,584.2,12.7472722925528,2023,11
270000.0,No,1,Dublin,D03,1,0,1,1,6,12.887653637932843,12.909145060737677,13.00253088522304,12.95016193438081,2513.0,18.0,156.7,1468.4,12.506180941677357,2023,4
135000.0,No,1,Carlow,R93,0,1,0,1,7,12.262478626676899,12.262478626676899,12.232847898650569,12.262897000669177,10.0,25.0,156.7,62.1,11.813037464800539,2023,4
200000.0,No,1,Offaly,R35,0,0,0,0,4,12.321335255360113,12.36188314236487,12.427799083739153,12.409745500659731,104.0,59.0,176.9,86.0,12.206077645517674,2023,10
446000.0,No,1,Dublin,K36,0,1,1,1,6,12.901278560358682,12.893852699672188,13.211383500879437,13.2616540235173,2359.0,102.0,171.7,1468.4,13.008076473152153,2023,8
691630.0,No,0,Wicklow,A63,0,0,0,1,6,12.80382053042921,12.873701309801461,13.014797233225604,13.022621160837371,284.0,64.0,171.7,160.9,13.446807855384181,2023,8
165000.0,No,1,Tipperary,E91,0,0,0,1,5,12.321632970287572,12.25486757159303,12.251657826383784,12.126061988618348,105.0,23.0,167.4,172.5,12.013706813470414,2023,7
378854.0,No,0,Dublin,D22,0,1,0,1,7,12.96727240563962,12.903472116116252,12.585889397708282,12.611541086966115,3569.0,115.0,182.2,1468.4,12.844908825107984,2023,12
365000.0,No,1,Donegal,F94,0,0,0,0,5,12.151297830331744,12.002509686869237,11.954798650233702,11.813037464800539,94.0,44.0,156.7,171.0,12.807655372286902,2023,4
155000.0,No,1,Tipperary,E34,0,0,0,0,4,12.206982260323379,12.266632764927401,11.684043486310495,11.768596010445204,129.0,8.0,182.2,172.5,11.951186847493476,2023,12
